Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,source_country,destination_country
2022-04-12 12:59:21,154.48.144.70,163.117.134.161,56398,6730,UDP,1417,Control,HTTP,,34.68,,Malware,Known Pattern B,Logged,Medium,Lakshay Suresh,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sl-SI) AppleWebKit/532.2.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.2.4",Segment C,"Karnal, Uttarakhand",,Log Data,Alert Data,Server,United States,Spain
2021-12-10 09:58:17,13.223.196.90,93.57.240.43,5319,24397,TCP,915,Control,HTTP,IoC Detected,19.13,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Krish Dhar,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7 rv:5.0; id-ID) AppleWebKit/534.32.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.32.2",Segment C,"Howrah, Nagaland",,,,Firewall,United States,Italy
2021-02-08 21:42:29,115.40.48.16,46.233.7.44,54740,64496,UDP,816,Data,HTTP,IoC Detected,54.59,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Pihu Chaudhary,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/42.0.889.0 Safari/534.0",Segment B,"Guntur, Meghalaya",196.254.75.93,Log Data,Alert Data,Server,South Korea,Bulgaria
2021-08-10 08:30:29,185.43.184.220,31.35.147.167,10972,59127,TCP,435,Control,HTTP,,42.02,,Intrusion,Known Pattern B,Blocked,High,Uthkarsh Rout,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/18.1c8060.0 Mobile/89I374 Safari/533.0",Segment C,"Tumkur, Goa",211.60.180.216,Log Data,,Server,United Kingdom,France
2023-03-10 19:08:24,222.235.220.212,212.29.162.153,42443,29431,TCP,1105,Control,HTTP,,62.95,,Malware,Known Pattern A,Ignored,Medium,Shamik Srivastava,Opera/8.18.(X11; Linux i686; ro-RO) Presto/2.9.160 Version/10.00,Segment A,"Kota, Nagaland",186.126.9.229,Log Data,Alert Data,Server,South Korea,Netherlands
2022-05-11 12:33:14,126.69.68.226,217.235.63.217,23583,59681,ICMP,124,Control,DNS,IoC Detected,95.92,,DDoS,Known Pattern A,Logged,High,Ira Shankar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; byn-ER) AppleWebKit/534.42.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.42.3",Segment A,"Moradabad, Sikkim",,Log Data,,Firewall,Japan,Germany
2020-06-03 11:48:38,192.239.152.192,53.60.162.109,19943,53549,ICMP,1284,Data,DNS,IoC Detected,71.9,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Zoya Chandran,Opera/8.73.(X11; Linux x86_64; mr-IN) Presto/2.9.183 Version/11.00,Segment B,"Phagwara, Arunachal Pradesh",,Log Data,Alert Data,Server,United States,Germany
2020-08-30 13:33:53,194.1.59.92,86.193.223.236,55682,28629,UDP,729,Data,DNS,,56.95,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Urvi Tata,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/54.0.813.0 Safari/533.2",Segment B,"Chennai, Gujarat",,,Alert Data,Firewall,Slovakia,France
2022-10-09 05:25:05,160.99.5.70,83.84.177.211,16816,58574,UDP,1419,Control,DNS,IoC Detected,24.33,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Yakshit Sarkar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0),Segment C,"Bhilai, West Bengal",,Log Data,Alert Data,Server,Serbia,Netherlands
2021-08-16 21:01:35,96.196.44.175,176.80.253.124,35923,40031,TCP,690,Data,DNS,IoC Detected,12.47,,DDoS,Known Pattern B,Blocked,Medium,Hiran Garde,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.38.2",Segment C,"Sikar, Bihar",49.13.226.62,Log Data,Alert Data,Firewall,United States,Spain
2020-10-25 09:30:47,165.180.137.50,161.89.163.202,44257,48909,ICMP,478,Data,DNS,IoC Detected,24.62,,DDoS,Known Pattern A,Logged,High,Zaina Grewal,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),Segment A,"Alwar, Meghalaya",,Log Data,,Server,South Africa,Netherlands
2021-11-28 06:28:17,207.142.158.155,161.37.255.221,52030,47088,TCP,1069,Control,HTTP,IoC Detected,3.88,,DDoS,Known Pattern B,Ignored,Low,Pari Dugal,Opera/9.12.(Windows NT 5.01; eu-ES) Presto/2.9.169 Version/11.00,Segment C,"Hubli–Dharwad, Mizoram",40.219.137.224,Log Data,,Server,United States,Germany
2020-10-21 09:27:30,1.118.185.188,87.141.60.238,40277,62946,ICMP,1479,Control,HTTP,IoC Detected,17.97,,DDoS,Known Pattern B,Blocked,Medium,Baiju Dhawan,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.1k8189.0 Mobile/64S401 Safari/535.2",Segment C,"Rajahmundry, Punjab",,Log Data,Alert Data,Server,China,Germany
2021-01-18 08:43:34,140.37.245.109,78.192.187.42,37839,24528,UDP,142,Control,HTTP,IoC Detected,14.67,,Malware,Known Pattern B,Ignored,Low,Shaan Loke,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.6c0564.0 Mobile/57V841 Safari/531.1",Segment C,"Mirzapur, Tamil Nadu",,Log Data,Alert Data,Firewall,United States,France
2023-01-27 12:42:49,89.233.139.186,158.110.216.173,38962,50854,ICMP,995,Data,DNS,IoC Detected,11.31,,Malware,Known Pattern A,Ignored,High,Dharmajan Sibal,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.875.0 Safari/536.0",Segment A,"Sultan Pur Majra, Tripura",,,Alert Data,Server,Czechia,Italy
2022-05-13 21:22:31,21.144.136.80,16.170.155.146,54175,5549,TCP,197,Data,HTTP,IoC Detected,64.88,,DDoS,Known Pattern A,Blocked,High,Chirag Kamdar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.1),Segment B,"South Dumdum, Assam",,,Alert Data,Firewall,United States,Sweden
2020-04-18 03:37:01,136.168.55.177,89.177.250.46,40967,37069,UDP,864,Data,DNS,IoC Detected,31.21,,Malware,Known Pattern A,Logged,Medium,Mahika Goda,Opera/9.28.(X11; Linux i686; el-GR) Presto/2.9.172 Version/12.00,Segment A,"Haridwar, Sikkim",,,Alert Data,Firewall,United States,Czechia
2021-09-21 12:03:52,132.13.110.63,53.247.131.13,33228,31867,UDP,123,Control,HTTP,,44.67,,Malware,Known Pattern A,Logged,High,Ojas Barad,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/62.0.812.0 Mobile/02J497 Safari/534.0",Segment C,"Firozabad, Kerala",13.168.234.40,Log Data,,Firewall,United States,Germany
2021-08-13 15:18:37,122.137.216.35,178.109.221.98,10668,46538,ICMP,828,Control,HTTP,,49.62,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Ranbir Bali,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.0),Segment B,"Satna, Maharashtra",,Log Data,Alert Data,Server,China,Sweden
2023-01-01 23:42:23,7.156.131.204,85.188.88.180,44697,56678,TCP,992,Control,FTP,IoC Detected,67.53,,DDoS,Known Pattern B,Ignored,Medium,Charvi Kale,Mozilla/5.0 (Windows CE; mt-MT; rv:1.9.2.20) Gecko/9630-04-21 11:18:14 Firefox/3.8,Segment B,"Imphal, Karnataka",25.196.153.180,,,Server,United States,Sweden
2021-12-29 23:20:22,139.141.179.226,31.208.253.183,64116,27821,UDP,651,Control,HTTP,IoC Detected,98.59,,Malware,Known Pattern A,Blocked,Medium,Aaina Vohra,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.45.7 (KHTML, like Gecko) Version/5.1 Safari/534.45.7",Segment C,"Tenali, Goa",65.103.24.195,Log Data,Alert Data,Server,Kuwait,Sweden
2020-07-21 18:42:47,173.56.222.229,92.146.200.158,6608,24592,UDP,1360,Data,HTTP,,1.53,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Saanvi Sarin,Mozilla/5.0 (Windows NT 6.2; fa-IR; rv:1.9.2.20) Gecko/4391-08-11 22:26:28 Firefox/3.6.12,Segment C,"Raebareli, Andhra Pradesh",,Log Data,,Firewall,United States,France
2022-07-27 13:41:08,75.40.248.124,109.235.87.153,27376,53687,ICMP,1408,Control,HTTP,,64.85,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Adira Iyer,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),Segment B,"Gaya, Haryana",110.220.151.47,Log Data,,Server,United States,France
2020-07-19 06:12:10,46.211.126.248,2.44.193.165,43270,11191,ICMP,585,Data,FTP,,36.55,,Intrusion,Known Pattern B,Logged,High,Advik Shankar,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),Segment A,"Ambattur, Uttarakhand",,,Alert Data,Firewall,Ukraine,Italy
2023-08-25 23:32:10,190.176.32.7,52.212.228.74,65432,63233,TCP,462,Control,DNS,,0.35,Alert Triggered,Malware,Known Pattern A,Ignored,High,Veer Ravi,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),Segment A,"Korba, Tripura",155.25.247.50,,Alert Data,Firewall,Argentina,Ireland
2020-02-12 00:36:25,16.195.64.231,93.93.57.121,50118,60773,ICMP,501,Control,FTP,IoC Detected,42.86,,Malware,Known Pattern A,Logged,Medium,Shlok Balan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/50.0.865.0 Safari/534.0",Segment A,"Miryalaguda, Uttarakhand",180.111.173.42,,Alert Data,Server,United States,Lithuania
2020-03-17 05:59:01,56.31.244.2,5.203.152.68,1217,28596,UDP,349,Data,DNS,,48.8,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Lakshay Batta,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0),Segment C,"Eluru, Uttar Pradesh",,,,Server,United States,Greece
2023-07-04 07:49:15,158.7.140.84,145.8.227.157,31447,20755,UDP,1450,Data,FTP,,5.77,,Malware,Known Pattern B,Logged,High,Aarav Badal,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.1 Safari/531.20.6",Segment B,"Indore, Assam",,,Alert Data,Server,United States,Netherlands
2020-08-25 21:53:24,13.132.154.179,62.81.101.56,22403,20603,ICMP,1204,Control,DNS,IoC Detected,25.52,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Advik Das,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6 rv:4.0; gv-GB) AppleWebKit/532.10.6 (KHTML, like Gecko) Version/4.0.3 Safari/532.10.6",Segment A,"Ujjain, Punjab",95.60.2.53,,Alert Data,Server,United States,Spain
2023-08-15 00:41:10,141.238.166.55,90.146.163.111,7387,23831,UDP,1466,Control,DNS,IoC Detected,82.2,,Malware,Known Pattern B,Logged,Low,Armaan Hora,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/51.0.853.0 Mobile/02L420 Safari/531.1",Segment C,"Dehri, Madhya Pradesh",29.149.52.18,,Alert Data,Firewall,United States,Austria
2022-10-02 11:11:45,95.100.207.88,178.85.180.225,15149,44405,TCP,1393,Data,HTTP,IoC Detected,31.78,,DDoS,Known Pattern B,Ignored,High,Tejas Reddy,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4; rv:1.9.2.20) Gecko/3915-03-18 13:22:19 Firefox/15.0,Segment A,"Aizawl, Assam",110.175.55.29,,Alert Data,Firewall,Israel,Netherlands
2022-07-03 16:05:05,97.2.158.120,109.192.107.1,9529,39267,UDP,280,Data,HTTP,IoC Detected,71.21,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Ira Shanker,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:3.0; quz-PE) AppleWebKit/532.7.2 (KHTML, like Gecko) Version/4.0 Safari/532.7.2",Segment A,"Sambalpur, West Bengal",,,Alert Data,Server,United States,Germany
2021-04-03 20:02:37,47.186.95.177,158.196.255.173,14845,9028,ICMP,113,Data,HTTP,IoC Detected,56.63,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Mohanlal Lad,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),Segment B,"Ghaziabad, Haryana",149.196.162.64,,,Server,United States,Czechia
2020-10-18 23:49:29,89.219.201.27,62.87.162.212,20569,23751,ICMP,745,Data,HTTP,,99.2,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Jayant Kala,Opera/9.64.(X11; Linux x86_64; ga-IE) Presto/2.9.161 Version/10.00,Segment C,"Pudukkottai, Bihar",,,,Firewall,Iran,Poland
2020-08-01 17:53:05,124.188.218.207,193.39.194.48,5415,35222,UDP,365,Control,HTTP,IoC Detected,6.46,Alert Triggered,DDoS,Known Pattern A,Logged,High,Ranbir Subramaniam,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2949-07-30 06:36:59 Firefox/3.8,Segment A,"Navi Mumbai, Sikkim",,,Alert Data,Firewall,Australia,Luxembourg
2021-04-22 15:12:46,168.119.11.67,193.2.194.66,5244,17304,UDP,124,Data,FTP,IoC Detected,35.45,Alert Triggered,Malware,Known Pattern B,Logged,High,Madhav Sathe,Opera/9.69.(Windows CE; mn-MN) Presto/2.9.168 Version/10.00,Segment B,"Miryalaguda, Himachal Pradesh",6.144.21.11,,,Server,Germany,Slovenia
2022-05-05 04:13:53,158.52.9.37,53.39.24.166,46430,7351,TCP,821,Control,DNS,,72.9,,DDoS,Known Pattern B,Blocked,Low,Shayak Chakraborty,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.3k9341.0 Mobile/28D083 Safari/531.0",Segment A,"Bokaro, Gujarat",,Log Data,,Server,United States,Germany
2021-06-27 12:29:54,176.41.240.232,57.222.13.205,24629,51960,UDP,617,Data,FTP,,75.36,,Intrusion,Known Pattern B,Blocked,Medium,Bhavin Khatri,Mozilla/5.0 (Android 11; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,Segment C,"Rourkela, Punjab",175.42.244.15,,,Firewall,Türkiye,Ireland
2021-12-09 16:26:07,203.0.167.83,81.249.242.199,40956,46221,ICMP,645,Data,DNS,IoC Detected,11.36,,Malware,Known Pattern B,Logged,Medium,Shanaya Bhasin,Opera/8.18.(Windows NT 6.1; crh-UA) Presto/2.9.163 Version/10.00,Segment B,"Kadapa, Sikkim",,Log Data,Alert Data,Server,,France
2021-01-12 22:50:29,92.226.179.203,91.0.209.108,27096,2627,ICMP,376,Data,FTP,,1.47,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Anika Tripathi,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:4.0; ht-HT) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/5.0 Safari/535.44.6",Segment B,"Begusarai, Tamil Nadu",63.253.220.10,,Alert Data,Firewall,Germany,Germany
2023-05-13 06:57:22,6.125.186.32,149.239.248.214,2524,30292,ICMP,763,Data,DNS,,35.74,,DDoS,Known Pattern B,Blocked,High,Divij Chatterjee,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:3.0; ka-GE) AppleWebKit/532.18.1 (KHTML, like Gecko) Version/5.1 Safari/532.18.1",Segment C,"Chandigarh, Rajasthan",92.229.43.245,Log Data,,Firewall,United States,Germany
2023-07-16 08:59:30,88.249.36.133,217.227.135.95,20158,2897,UDP,1108,Data,FTP,,94.21,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Stuvan Yohannan,Opera/8.56.(X11; Linux i686; fy-NL) Presto/2.9.173 Version/12.00,Segment B,"Katihar, Bihar",,Log Data,,Firewall,Türkiye,Germany
2023-05-21 02:53:49,47.18.37.40,90.54.116.117,4160,23939,UDP,1224,Data,FTP,,68.75,Alert Triggered,Malware,Known Pattern B,Logged,Low,Aaina Arya,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),Segment A,"Ambattur, Kerala",32.105.164.183,,,Server,United States,France
2020-07-24 04:50:55,188.238.31.253,79.113.142.36,28178,21030,TCP,1011,Data,HTTP,IoC Detected,28.56,Alert Triggered,Malware,Known Pattern B,Logged,Low,Raghav Tiwari,Opera/8.79.(Windows NT 10.0; sa-IN) Presto/2.9.167 Version/10.00,Segment B,"Dhule, Himachal Pradesh",72.99.20.164,,,Server,Finland,Spain
2020-02-03 11:57:08,52.79.236.167,176.140.99.42,34809,34134,TCP,692,Control,HTTP,,98.35,,Malware,Known Pattern A,Blocked,High,Mehul Bali,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_5; rv:1.9.4.20) Gecko/8265-12-15 14:56:46 Firefox/3.8,Segment C,"Mangalore, Rajasthan",85.175.202.30,,,Firewall,South Korea,France
2020-12-03 07:40:37,177.85.79.215,193.253.32.127,11139,26695,TCP,1396,Data,FTP,IoC Detected,15.54,,DDoS,Known Pattern B,Blocked,Low,Faiyaz Sundaram,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0),Segment A,"Avadi, Tripura",117.52.151.237,Log Data,Alert Data,Server,Brazil,France
2020-11-17 21:25:18,38.183.86.58,145.90.54.23,3196,41583,TCP,577,Data,DNS,,63.24,,DDoS,Known Pattern B,Logged,Low,Purab Andra,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7; rv:1.9.2.20) Gecko/4580-11-02 11:14:39 Firefox/3.6.15,Segment A,"Pali, Arunachal Pradesh",16.11.218.30,,,Firewall,Argentina,Netherlands
2020-02-18 20:58:47,190.243.83.133,137.120.126.237,65139,48239,ICMP,1014,Data,HTTP,IoC Detected,40.64,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Umang Viswanathan,Opera/9.51.(Windows NT 5.1; lij-IT) Presto/2.9.167 Version/11.00,Segment C,"Tadipatri, Haryana",,,,Server,Colombia,Netherlands
2020-09-25 16:58:04,131.250.55.93,5.158.59.215,23426,21665,ICMP,437,Control,FTP,IoC Detected,2.7,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Zoya Gola,Opera/9.26.(Windows 98; Win 9x 4.90; rw-RW) Presto/2.9.173 Version/10.00,Segment C,"Asansol, Haryana",202.186.133.20,,,Server,United States,Portugal
2020-02-19 00:57:28,37.158.19.174,89.227.239.142,50335,1802,UDP,662,Data,HTTP,IoC Detected,27.64,Alert Triggered,DDoS,Known Pattern B,Logged,High,Romil Soman,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:6.0; mai-IN) AppleWebKit/532.21.5 (KHTML, like Gecko) Version/4.1 Safari/532.21.5",Segment A,"Jammu, Bihar",27.9.32.23,,,Firewall,Spain,France
2021-03-01 08:24:33,131.194.138.242,132.229.4.173,17118,49463,ICMP,326,Data,HTTP,,6.67,,Malware,Known Pattern B,Logged,Low,Nitara Sur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Segment A,"Bokaro, Kerala",63.212.33.178,Log Data,Alert Data,Server,United States,Netherlands
2020-08-23 05:03:44,38.103.249.206,134.157.89.36,23755,29443,UDP,273,Control,HTTP,,31.51,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Veer Shah,Mozilla/5.0 (Android 5.0.1; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,Segment B,"Thoothukudi, Andhra Pradesh",99.135.206.112,,Alert Data,Firewall,United States,France
2021-04-28 14:57:28,59.205.222.191,82.101.29.145,16518,38645,TCP,1364,Control,HTTP,,95.64,Alert Triggered,Malware,Known Pattern A,Ignored,High,Nirvaan Walia,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/27.0.882.0 Mobile/28N841 Safari/532.1",Segment B,"Berhampore, Himachal Pradesh",15.112.234.31,Log Data,,Server,China,France
2021-02-02 04:53:58,99.14.189.142,217.75.82.37,30266,22421,ICMP,328,Control,HTTP,IoC Detected,9.73,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Dharmajan Barman,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/44.0.825.0 Safari/534.1",Segment C,"Meerut, Uttar Pradesh",87.62.129.216,,Alert Data,Firewall,United States,Slovakia
2022-04-14 10:55:55,66.178.75.212,185.55.168.248,35157,7108,TCP,1368,Data,FTP,,8.68,,DDoS,Known Pattern B,Logged,Medium,Zara Halder,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/18.6b1734.0 Mobile/39Q264 Safari/531.0",Segment C,"Pali, Gujarat",53.191.177.250,,Alert Data,Firewall,United States,Italy
2020-12-12 08:43:03,91.79.131.7,46.206.159.61,22407,7037,UDP,697,Control,HTTP,IoC Detected,85.6,,Malware,Known Pattern B,Blocked,High,Taimur Chopra,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/43.0.812.0 Safari/532.2",Segment A,"Thrissur, Haryana",,,Alert Data,Firewall,Russia,Austria
2021-05-15 06:00:34,18.67.85.18,94.212.212.185,12472,57746,ICMP,886,Control,FTP,,53.13,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Lakshay Kota,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/46.0.829.0 Safari/534.2",Segment C,"Bhusawal, Kerala",221.213.78.88,,Alert Data,Firewall,United States,Netherlands
2022-01-06 14:20:57,85.170.153.185,94.190.149.216,39163,52962,ICMP,1365,Control,HTTP,IoC Detected,94.85,,Malware,Known Pattern A,Blocked,Medium,Vardaniya Ratta,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.36.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.36.3",Segment B,"Malegaon, Jharkhand",149.213.76.226,Log Data,Alert Data,Firewall,France,Estonia
2021-09-23 07:22:05,87.173.161.23,87.135.9.6,26036,19565,UDP,1053,Data,HTTP,,76.55,,DDoS,Known Pattern A,Logged,Low,Anahi Contractor,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; gez-ET) AppleWebKit/534.4.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.4.6",Segment C,"Udaipur, West Bengal",,,Alert Data,Server,Germany,Germany
2022-08-19 12:12:11,107.61.223.15,132.229.117.145,50419,2188,UDP,873,Control,HTTP,IoC Detected,78.25,Alert Triggered,Malware,Known Pattern A,Ignored,High,Yuvraj  Comar,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),Segment B,"Naihati, Jharkhand",68.77.61.24,,Alert Data,Server,United Kingdom,Netherlands
2020-08-20 15:56:12,35.26.240.33,165.231.72.143,19721,27264,UDP,565,Control,DNS,,84.57,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Damini Bansal,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/29.0.853.0 Safari/533.0",Segment A,"Udupi, Tripura",,Log Data,Alert Data,Firewall,United States,Germany
2023-02-09 04:25:44,207.187.248.144,89.122.96.126,20300,17703,TCP,270,Control,HTTP,IoC Detected,12.16,,Malware,Known Pattern B,Blocked,Low,Nishith Verma,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),Segment A,"Mira-Bhayandar, Jharkhand",,,Alert Data,Server,United States,Romania
2020-06-15 06:08:07,7.101.3.81,82.253.125.54,44763,12377,TCP,369,Data,FTP,,12.81,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Aarush Yadav,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.829.0 Safari/535.1",Segment A,"Nizamabad, Odisha",11.197.136.255,,Alert Data,Firewall,United States,France
2022-02-15 02:57:13,42.48.234.88,109.51.110.198,65411,1533,ICMP,305,Control,HTTP,IoC Detected,83.51,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Trisha Sabharwal,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/25.0.816.0 Safari/531.2",Segment B,"Akola, Andhra Pradesh",,Log Data,Alert Data,Firewall,China,Portugal
2020-08-02 08:11:24,188.44.149.168,78.193.217.189,26695,56307,UDP,292,Data,DNS,IoC Detected,15.0,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Yuvraj  Bose,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/41.0.855.0 Safari/534.2",Segment B,"Salem, Sikkim",,Log Data,Alert Data,Firewall,Hungary,France
2020-07-31 01:14:04,69.155.8.236,141.78.0.254,35423,15177,TCP,1181,Control,DNS,,49.4,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Anya De,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1; rv:1.9.3.20) Gecko/8600-12-31 07:37:55 Firefox/9.0,Segment C,"Kota, Himachal Pradesh",,Log Data,,Firewall,United States,Germany
2022-11-09 15:27:36,162.18.169.64,92.95.164.229,54334,4575,TCP,1135,Control,DNS,IoC Detected,79.22,,Malware,Known Pattern A,Logged,Medium,Arnav Dhawan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),Segment C,"Motihari, Odisha",,,,Firewall,United States,France
2023-08-12 21:01:32,136.105.202.25,145.213.122.137,19481,44896,TCP,963,Control,FTP,IoC Detected,16.7,,DDoS,Known Pattern B,Blocked,Low,Anay Venkatesh,Opera/9.17.(X11; Linux x86_64; mhr-RU) Presto/2.9.165 Version/10.00,Segment A,"Shimla, Jharkhand",161.114.212.199,,Alert Data,Firewall,United States,Netherlands
2021-02-26 15:39:32,20.68.38.149,86.40.6.70,61901,20723,UDP,66,Control,DNS,,76.78,Alert Triggered,Malware,Known Pattern B,Ignored,High,Manjari Bhandari,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/51.0.833.0 Safari/531.0",Segment A,"Bhusawal, West Bengal",,Log Data,,Server,United Kingdom,Ireland
